student_id,age,gender,state,city_tier,college_tier,branch,degree,cgpa,backlog_history
STU02550,24,Male,Uttar Pradesh,3,2,Information Technology,BE,7.43,0
STU02551,20,Male,Tamil Nadu,3,2,AI & DS,MCA,7.11,0
STU02552,24,Male,Tamil Nadu,2,2,Computer Science,BE,6.85,0
STU02553,21,Male,Telangana,2,3,Electronics,MCA,6.62,2
STU02554,22,Female,Telangana,1,3,Computer Science,BE,5.63,0
STU02555,21,Male,Tamil Nadu,2,2,Mechanical,BTech,7.2,1
STU02556,24,Male,Tamil Nadu,1,3,Information Technology,BTech,6.18,0
STU02557,24,Female,Telangana,1,3,Information Technology,BTech,5.82,0
STU02558,22,Female,West Bengal,3,1,Mechanical,BE,8.01,0
STU02559,20,Male,Maharashtra,1,3,Electronics,BE,7.23,0
STU02560,21,Female,Telangana,1,1,AI & DS,MCA,7.38,1
STU02561,23,Male,West Bengal,3,3,AI & DS,MCA,7.57,3
STU02562,25,Male,Tamil Nadu,1,3,Information Technology,BTech,6.21,0
STU02563,25,Male,Karnataka,2,3,AI & DS,BE,6.53,0
STU02564,24,Male,Delhi,2,3,Electronics,BTech,7.63,0
STU02565,22,Female,West Bengal,2,2,AI & DS,MCA,7.86,0
STU02566,23,Female,Telangana,2,2,Mechanical,BE,7.72,0
STU02567,21,Male,Maharashtra,2,2,AI & DS,BE,8.08,2
STU02568,24,Female,Tamil Nadu,2,2,Computer Science,BTech,6.48,0
STU02569,25,Female,Tamil Nadu,3,3,Mechanical,BE,5.52,0
STU02570,25,Female,Telangana,2,2,Information Technology,MCA,7.78,0
STU02571,23,Female,Delhi,3,3,Mechanical,MCA,7.46,2
STU02572,22,Female,Gujarat,3,1,AI & DS,MCA,9.13,1
STU02573,20,Male,Gujarat,1,3,Electronics,BE,5.81,0
STU02574,22,Male,Karnataka,2,3,AI & DS,BE,7.63,0
STU02575,25,Female,Telangana,2,2,Mechanical,MCA,6.46,1
STU02576,25,Male,Delhi,3,3,Mechanical,BTech,7.4,0
STU02577,22,Male,Telangana,3,3,Electronics,BE,6.7,1
STU02578,20,Female,Karnataka,2,3,Civil,BTech,7.69,0
STU02579,22,Female,Delhi,2,3,Computer Science,BTech,6.89,0
STU02580,22,Female,Tamil Nadu,2,3,Civil,MCA,7.28,0
STU02581,20,Male,Telangana,1,3,Civil,BTech,8.09,1
STU02582,20,Male,Tamil Nadu,3,2,Computer Science,MCA,7.38,0
STU02583,24,Female,Tamil Nadu,2,3,Civil,MCA,6.82,0
STU02584,24,Female,Maharashtra,3,1,Mechanical,BE,8.38,0
STU02585,23,Male,West Bengal,3,3,Electronics,BTech,6.29,0
STU02586,24,Female,Karnataka,2,3,Electronics,MCA,7.37,0
STU02587,22,Female,Karnataka,2,2,Computer Science,BE,9.07,1
STU02588,22,Male,Tamil Nadu,2,2,Information Technology,BE,8.18,0
STU02589,20,Male,Delhi,3,3,Information Technology,BE,7.26,0
STU02590,21,Male,Tamil Nadu,2,2,Mechanical,BTech,8.14,0
STU02591,25,Male,West Bengal,3,3,Information Technology,MCA,7.45,0
STU02592,25,Male,Karnataka,1,3,Civil,BE,6.27,0
STU02593,20,Other,West Bengal,2,3,Information Technology,MCA,8.65,0
STU02594,21,Male,West Bengal,2,1,Information Technology,BTech,8.38,0
STU02595,24,Female,Maharashtra,2,3,Mechanical,BE,6.93,0
STU02596,22,Female,Tamil Nadu,3,3,AI & DS,MCA,6.61,1
STU02597,22,Male,Karnataka,2,3,Computer Science,MCA,8.65,0
STU02598,23,Female,West Bengal,1,3,AI & DS,BE,8.11,0
STU02599,25,Male,Karnataka,2,2,Electronics,MCA,9.16,0
STU02600,25,Male,Telangana,1,3,Mechanical,MCA,6.22,0
STU02601,20,Male,Maharashtra,3,3,Computer Science,MCA,7.98,1
STU02602,24,Male,West Bengal,2,3,Information Technology,MCA,8.27,2
STU02603,24,Female,West Bengal,2,3,Civil,MCA,6.51,1
STU02604,21,Male,Uttar Pradesh,3,3,Computer Science,MCA,8.1,0
STU02605,21,Female,Karnataka,3,2,Computer Science,BTech,6.05,0
STU02606,23,Male,Maharashtra,1,2,Electronics,MCA,6.58,1
STU02607,22,Male,Maharashtra,3,2,Mechanical,MCA,7.79,0
STU02608,24,Male,Maharashtra,3,3,Information Technology,MCA,7.36,0
STU02609,20,Male,Telangana,3,2,Computer Science,BE,8.08,0
STU02610,24,Female,West Bengal,1,2,Electronics,BE,7.18,3
STU02611,20,Male,Delhi,2,3,Electronics,BE,8.19,0
STU02612,25,Male,Gujarat,1,3,Information Technology,BTech,8.17,0
STU02613,22,Male,Uttar Pradesh,3,3,Electronics,BTech,7.72,1
STU02614,23,Female,Telangana,2,3,Civil,MCA,6.66,0
STU02615,25,Male,Gujarat,2,2,Computer Science,MCA,6.6,2
STU02616,21,Male,West Bengal,3,3,AI & DS,BTech,6.69,0
STU02617,23,Male,West Bengal,2,2,Electronics,BE,7.17,0
STU02618,25,Male,Tamil Nadu,2,2,Electronics,BTech,8.74,0
STU02619,20,Male,Gujarat,3,2,Civil,MCA,6.88,0
STU02620,23,Male,Tamil Nadu,1,2,Mechanical,MCA,7.55,2
STU02621,23,Female,Karnataka,3,3,Computer Science,MCA,7.95,0
STU02622,22,Female,Tamil Nadu,2,1,AI & DS,BE,8.54,1
STU02623,24,Female,Tamil Nadu,3,3,Mechanical,BTech,6.66,0
STU02624,24,Male,Karnataka,2,2,Electronics,BTech,8.95,0
STU02625,20,Female,Tamil Nadu,3,3,AI & DS,BE,7.54,0
STU02626,21,Female,Delhi,3,1,Information Technology,BTech,9.41,0
STU02627,24,Male,Maharashtra,2,3,Electronics,BTech,7.76,0
STU02628,24,Male,Uttar Pradesh,3,1,Civil,MCA,7.93,1
STU02629,24,Male,Tamil Nadu,2,3,Civil,MCA,6.19,0
STU02630,22,Male,Gujarat,1,1,AI & DS,BE,6.57,0
STU02631,20,Male,Telangana,3,3,Information Technology,BE,7.45,0
STU02632,24,Male,Tamil Nadu,1,1,Electronics,MCA,7.34,2
STU02633,21,Male,West Bengal,3,1,Civil,BE,5.53,0
STU02634,23,Male,Telangana,2,3,AI & DS,MCA,9.0,1
STU02635,22,Male,Gujarat,2,1,Civil,BTech,9.92,0
STU02636,20,Male,Uttar Pradesh,2,3,Computer Science,BTech,7.64,0
STU02637,24,Male,Maharashtra,3,3,Electronics,BE,7.07,0
STU02638,24,Female,Telangana,1,3,Computer Science,MCA,7.09,0
STU02639,21,Male,Maharashtra,3,1,AI & DS,MCA,9.59,0
STU02640,22,Male,Tamil Nadu,2,2,Mechanical,BTech,6.97,0
STU02641,24,Female,Gujarat,1,2,Electronics,BTech,7.51,0
STU02642,23,Female,Telangana,3,3,Computer Science,MCA,5.0,0
STU02643,25,Male,Karnataka,2,2,Computer Science,MCA,7.33,0
STU02644,23,Female,Tamil Nadu,2,1,AI & DS,BTech,8.4,0
STU02645,23,Male,Maharashtra,2,3,AI & DS,BE,5.71,2
STU02646,20,Male,Karnataka,3,3,Computer Science,BE,6.48,2
STU02647,22,Male,Uttar Pradesh,2,1,AI & DS,BE,6.03,2
STU02648,23,Male,Karnataka,2,3,Electronics,BE,7.53,3
STU02649,22,Male,West Bengal,1,3,Computer Science,BTech,5.45,0
STU02650,20,Male,Uttar Pradesh,3,2,Information Technology,BTech,8.19,0
STU02651,20,Female,West Bengal,2,2,Computer Science,MCA,7.03,0
STU02652,20,Female,Maharashtra,2,3,Civil,BTech,7.63,0
STU02653,21,Male,Tamil Nadu,1,2,Computer Science,MCA,8.28,0
STU02654,24,Male,Uttar Pradesh,2,3,Electronics,BTech,7.04,0
STU02655,23,Male,Tamil Nadu,2,3,Information Technology,MCA,7.56,0
STU02656,24,Male,Delhi,1,3,Electronics,BTech,7.97,0
STU02657,24,Female,Telangana,2,2,Civil,BTech,7.5,3
STU02658,20,Male,Tamil Nadu,1,1,Mechanical,BTech,7.47,0
STU02659,21,Male,Karnataka,1,3,Electronics,BE,7.69,0
STU02660,23,Female,Tamil Nadu,2,3,Civil,MCA,6.59,0
STU02661,20,Female,Delhi,2,2,Civil,BTech,7.57,0
STU02662,20,Male,Uttar Pradesh,2,3,Mechanical,BTech,6.95,3
STU02663,24,Male,Delhi,3,3,Electronics,BTech,7.3,0
STU02664,25,Male,Uttar Pradesh,3,2,Computer Science,BE,7.17,0
STU02665,22,Female,Karnataka,2,3,Civil,BTech,7.07,0
STU02666,20,Female,Uttar Pradesh,3,2,Civil,MCA,8.14,0
STU02667,21,Male,Tamil Nadu,1,3,Mechanical,BTech,7.38,0
STU02668,23,Male,Uttar Pradesh,3,3,Mechanical,BTech,8.02,0
STU02669,24,Male,Karnataka,2,3,Electronics,MCA,7.23,1
STU02670,25,Female,West Bengal,2,2,Electronics,MCA,8.32,0
STU02671,24,Male,Maharashtra,1,2,Information Technology,BTech,8.02,0
STU02672,20,Female,Telangana,3,1,AI & DS,BTech,7.58,0
STU02673,25,Female,Gujarat,2,3,Mechanical,BTech,7.32,1
STU02674,21,Male,Uttar Pradesh,3,3,AI & DS,MCA,7.07,0
STU02675,23,Female,Tamil Nadu,2,2,Civil,BE,8.33,1
STU02676,25,Female,Karnataka,3,3,Mechanical,BTech,7.27,2
STU02677,20,Female,Delhi,3,3,Mechanical,BTech,7.24,1
STU02678,22,Male,Uttar Pradesh,2,1,Information Technology,MCA,7.6,2
STU02679,23,Female,Delhi,3,3,AI & DS,BE,8.99,0
STU02680,21,Female,Telangana,2,1,Mechanical,BTech,6.84,0
STU02681,20,Female,Delhi,3,2,Civil,MCA,6.62,2
STU02682,24,Male,Gujarat,3,3,Information Technology,MCA,6.09,0
STU02683,25,Male,Maharashtra,3,3,Mechanical,BE,6.64,0
STU02684,20,Male,West Bengal,2,2,Electronics,MCA,8.07,0
STU02685,25,Female,West Bengal,3,3,Information Technology,MCA,7.51,0
STU02686,20,Male,Karnataka,3,3,Computer Science,BTech,7.24,1
STU02687,20,Male,Telangana,2,3,Information Technology,MCA,6.67,3
STU02688,22,Male,Gujarat,2,3,Electronics,MCA,8.78,1
STU02689,24,Male,Uttar Pradesh,3,3,Information Technology,BTech,7.31,1
STU02690,20,Female,Tamil Nadu,2,3,Civil,BTech,6.97,1
STU02691,21,Male,Karnataka,3,2,Information Technology,BTech,8.0,2
STU02692,22,Other,Karnataka,3,2,Information Technology,BE,7.73,0
STU02693,21,Male,Tamil Nadu,1,2,Mechanical,MCA,7.98,0
STU02694,24,Male,Telangana,3,1,Computer Science,MCA,6.97,0
STU02695,25,Male,Gujarat,3,2,Information Technology,BE,7.87,0
STU02696,22,Male,Maharashtra,1,2,Mechanical,BE,6.85,0
STU02697,22,Male,Karnataka,3,3,Information Technology,BTech,6.77,0
STU02698,23,Male,West Bengal,2,3,Computer Science,BE,8.22,0
STU02699,24,Female,Gujarat,3,1,Civil,BTech,9.55,1
STU02700,22,Female,Karnataka,2,3,AI & DS,BTech,7.66,0
STU02701,22,Male,Tamil Nadu,3,3,AI & DS,BE,6.19,0
STU02702,25,Male,Karnataka,2,2,AI & DS,BTech,6.87,0
STU02703,22,Male,Maharashtra,1,3,Mechanical,MCA,6.93,0
STU02704,25,Female,Maharashtra,1,3,Civil,MCA,7.46,1
STU02705,25,Male,West Bengal,2,3,Civil,MCA,8.02,1
STU02706,21,Female,Uttar Pradesh,3,3,Mechanical,MCA,7.06,0
STU02707,22,Female,Gujarat,3,1,Electronics,MCA,7.5,1
STU02708,25,Male,West Bengal,2,3,Civil,BE,8.09,0
STU02709,23,Male,Tamil Nadu,1,1,Mechanical,BE,8.64,0
STU02710,20,Male,Maharashtra,1,2,Mechanical,BE,8.06,0
STU02711,21,Male,Uttar Pradesh,3,3,AI & DS,MCA,7.23,1
STU02712,24,Male,Telangana,1,3,Information Technology,BE,8.12,1
STU02713,20,Female,West Bengal,1,1,Mechanical,BE,7.84,0
STU02714,21,Male,Telangana,2,3,AI & DS,BE,5.0,2
STU02715,20,Female,Delhi,3,3,AI & DS,BTech,7.27,1
STU02716,25,Male,Telangana,3,2,Mechanical,MCA,6.82,2
STU02717,22,Male,Gujarat,2,1,Information Technology,BE,8.65,0
STU02718,24,Male,West Bengal,1,2,Electronics,MCA,7.72,0
STU02719,20,Male,Delhi,3,3,Electronics,MCA,6.98,0
STU02720,20,Female,Uttar Pradesh,2,3,Information Technology,BE,7.47,1
STU02721,21,Male,Tamil Nadu,2,3,Electronics,MCA,6.16,0
STU02722,20,Male,Uttar Pradesh,1,3,Civil,BTech,7.86,1
STU02723,20,Male,West Bengal,3,2,Information Technology,MCA,6.4,2
STU02724,22,Female,Maharashtra,1,2,AI & DS,BTech,6.13,0
STU02725,21,Male,Maharashtra,3,3,Computer Science,BE,8.07,1
STU02726,21,Male,Delhi,1,1,AI & DS,BTech,7.87,0
STU02727,23,Male,Telangana,3,3,Civil,BE,6.63,0
STU02728,22,Male,Telangana,3,2,AI & DS,BTech,6.73,0
STU02729,20,Male,Tamil Nadu,3,3,Information Technology,BTech,7.62,1
STU02730,25,Male,Uttar Pradesh,1,3,Information Technology,MCA,8.09,0
STU02731,25,Male,Gujarat,3,2,AI & DS,BTech,6.97,0
STU02732,21,Female,Karnataka,2,3,Computer Science,BTech,7.47,1
STU02733,24,Female,West Bengal,3,3,Information Technology,BTech,7.36,0
STU02734,22,Male,Tamil Nadu,2,2,Mechanical,BTech,7.35,0
STU02735,20,Female,Karnataka,1,3,Electronics,BTech,6.66,0
STU02736,24,Male,Gujarat,3,3,AI & DS,BE,6.97,1
STU02737,25,Male,Delhi,3,2,AI & DS,BE,6.96,0
STU02738,24,Male,West Bengal,2,3,Computer Science,MCA,7.14,0
STU02739,21,Male,Telangana,3,3,Electronics,BTech,7.86,0
STU02740,21,Male,Maharashtra,2,1,Mechanical,BE,8.15,2
STU02741,20,Female,Delhi,3,2,AI & DS,BE,7.19,2
STU02742,25,Male,Telangana,2,3,Computer Science,BE,7.26,0
STU02743,25,Male,Karnataka,3,2,Electronics,MCA,6.8,0
STU02744,23,Male,Maharashtra,3,2,AI & DS,MCA,7.44,0
STU02745,25,Male,Delhi,1,1,Mechanical,BE,8.65,2
STU02746,22,Male,Gujarat,2,3,AI & DS,BE,6.95,0
STU02747,24,Male,Uttar Pradesh,2,3,Mechanical,MCA,7.29,0
STU02748,22,Female,Gujarat,2,3,Civil,BTech,6.77,0
STU02749,25,Male,Karnataka,1,3,Mechanical,MCA,7.74,0
STU02750,21,Female,Karnataka,3,2,Computer Science,BTech,7.94,0
STU02751,24,Male,Tamil Nadu,2,2,Electronics,BTech,7.25,0
STU02752,20,Male,Karnataka,2,2,Computer Science,MCA,7.92,0
STU02753,25,Female,Karnataka,2,3,Information Technology,MCA,7.66,0
STU02754,21,Male,Telangana,1,1,AI & DS,BTech,8.14,1
STU02755,22,Female,Tamil Nadu,3,2,Information Technology,MCA,7.93,0
STU02756,22,Female,Karnataka,3,3,Computer Science,BE,6.82,0
STU02757,20,Female,Maharashtra,2,1,AI & DS,BTech,8.44,1
STU02758,24,Male,Delhi,1,2,Mechanical,BTech,9.31,0
STU02759,25,Male,Tamil Nadu,3,3,Mechanical,BE,5.77,0
STU02760,22,Male,Tamil Nadu,1,3,Civil,BTech,7.13,2
STU02761,22,Male,Gujarat,3,3,Information Technology,MCA,7.39,0
STU02762,25,Female,Karnataka,2,3,AI & DS,BTech,7.73,0
STU02763,20,Female,Delhi,3,2,Information Technology,BE,8.34,0
STU02764,24,Other,Uttar Pradesh,3,3,Civil,MCA,6.6,0
STU02765,22,Male,Gujarat,3,1,Electronics,MCA,7.5,0
STU02766,22,Male,Gujarat,3,3,Electronics,BTech,8.23,0
STU02767,23,Female,West Bengal,3,2,Electronics,MCA,7.79,0
STU02768,24,Male,West Bengal,3,3,Computer Science,MCA,7.37,1
STU02769,23,Male,Telangana,1,2,AI & DS,MCA,8.06,0
STU02770,25,Male,Gujarat,2,2,AI & DS,BE,6.85,0
STU02771,22,Male,West Bengal,3,3,Electronics,BE,7.32,1
STU02772,25,Male,Delhi,1,2,Information Technology,MCA,6.91,0
STU02773,24,Male,Telangana,3,1,Mechanical,BE,7.02,2
STU02774,24,Male,West Bengal,3,2,Mechanical,BE,8.47,1
STU02775,23,Male,Uttar Pradesh,3,3,Mechanical,BTech,6.98,0
STU02776,20,Male,Tamil Nadu,2,3,Mechanical,BE,7.76,0
STU02777,21,Female,Tamil Nadu,2,1,Information Technology,MCA,8.05,1
STU02778,23,Female,Maharashtra,3,3,Mechanical,BE,7.94,1
STU02779,25,Male,Delhi,2,3,Computer Science,BE,6.25,1
STU02780,22,Female,Gujarat,3,3,Information Technology,BTech,7.1,1
STU02781,21,Male,Uttar Pradesh,2,2,Information Technology,BE,8.46,0
STU02782,24,Male,Karnataka,2,1,Computer Science,BE,8.12,0
STU02783,23,Female,Gujarat,3,3,Information Technology,BTech,7.11,0
STU02784,22,Male,Uttar Pradesh,3,2,Mechanical,BTech,8.5,0
STU02785,21,Female,Gujarat,3,3,AI & DS,MCA,7.37,0
STU02786,22,Female,Tamil Nadu,2,2,Civil,BE,7.59,0
STU02787,20,Male,Tamil Nadu,2,2,Electronics,MCA,7.41,1
STU02788,25,Male,West Bengal,3,1,Electronics,BE,8.75,0
STU02789,23,Male,Delhi,2,2,Electronics,MCA,7.84,0
STU02790,21,Female,Telangana,2,2,Civil,BE,8.31,0
STU02791,20,Male,Telangana,2,1,AI & DS,MCA,7.99,0
STU02792,23,Male,West Bengal,3,2,Civil,BE,5.98,0
STU02793,25,Male,Karnataka,2,1,Mechanical,BTech,7.53,0
STU02794,22,Male,West Bengal,2,3,Mechanical,MCA,6.16,1
STU02795,23,Female,West Bengal,3,1,Mechanical,BTech,7.62,0
STU02796,21,Male,Maharashtra,2,3,Mechanical,BTech,8.44,3
STU02797,23,Male,Telangana,3,2,Civil,BE,7.97,0
STU02798,21,Female,Telangana,2,3,Mechanical,BE,7.36,0
STU02799,20,Female,Delhi,3,3,Civil,MCA,7.02,0
STU02800,24,Male,Maharashtra,2,3,AI & DS,BTech,6.68,0
STU02801,24,Male,Uttar Pradesh,2,3,Mechanical,MCA,5.8,0
STU02802,23,Female,Delhi,2,3,Information Technology,BE,6.17,0
STU02803,21,Male,Uttar Pradesh,1,1,Computer Science,BE,7.7,0
STU02804,24,Female,Uttar Pradesh,2,3,Civil,BTech,6.86,1
STU02805,22,Male,Karnataka,2,3,Electronics,BE,7.66,0
STU02806,22,Male,West Bengal,3,3,Electronics,BTech,8.12,0
STU02807,21,Female,Maharashtra,3,1,Computer Science,BTech,8.0,0
STU02808,25,Male,Tamil Nadu,2,3,Electronics,MCA,8.45,1
STU02809,21,Female,Uttar Pradesh,2,2,AI & DS,BE,6.55,0
STU02810,21,Female,Maharashtra,3,3,AI & DS,BE,7.78,0
STU02811,21,Female,Maharashtra,2,3,AI & DS,MCA,6.34,0
STU02812,22,Male,Karnataka,1,1,Computer Science,BTech,8.3,2
STU02813,23,Male,Tamil Nadu,1,3,AI & DS,BTech,7.31,0
STU02814,21,Male,Telangana,1,2,Computer Science,BE,6.21,2
STU02815,25,Female,Uttar Pradesh,2,1,Civil,BTech,8.08,0
STU02816,24,Male,Uttar Pradesh,2,1,AI & DS,BTech,8.05,0
STU02817,23,Female,West Bengal,1,2,Information Technology,BTech,8.19,0
STU02818,21,Other,Maharashtra,3,2,AI & DS,MCA,9.07,1
STU02819,24,Female,Delhi,2,3,Mechanical,BTech,6.61,1
STU02820,25,Female,Tamil Nadu,3,3,Information Technology,MCA,7.0,0
STU02821,24,Male,Uttar Pradesh,2,1,Computer Science,MCA,9.91,0
STU02822,24,Male,Uttar Pradesh,3,2,Civil,BTech,9.54,2
STU02823,24,Female,Maharashtra,1,2,Information Technology,BTech,7.55,0
STU02824,23,Male,Telangana,2,1,AI & DS,BTech,8.23,0
STU02825,24,Male,Tamil Nadu,3,3,Mechanical,BTech,7.05,3
STU02826,23,Male,Gujarat,2,3,Electronics,MCA,7.36,0
STU02827,22,Male,Delhi,2,3,Civil,BE,7.36,0
STU02828,25,Female,Gujarat,3,3,Mechanical,BTech,5.4,0
STU02829,25,Other,Maharashtra,1,2,Mechanical,MCA,7.14,2
STU02830,22,Female,Tamil Nadu,2,2,Computer Science,BTech,7.79,0
STU02831,20,Male,Delhi,2,3,Information Technology,MCA,6.22,1
STU02832,20,Female,Gujarat,2,3,AI & DS,MCA,9.14,0
STU02833,23,Male,West Bengal,1,1,Computer Science,MCA,6.98,0
STU02834,24,Male,Gujarat,2,3,Information Technology,MCA,6.09,0
STU02835,20,Male,Delhi,1,3,Information Technology,BE,5.89,2
STU02836,21,Male,Uttar Pradesh,2,3,AI & DS,BE,7.62,0
STU02837,21,Male,Tamil Nadu,2,3,Mechanical,BE,8.81,0
STU02838,24,Female,Delhi,2,3,Computer Science,MCA,7.68,0
STU02839,20,Female,Maharashtra,3,1,Computer Science,BE,7.86,0
STU02840,23,Other,Uttar Pradesh,2,2,AI & DS,MCA,7.61,0
STU02841,20,Male,Telangana,3,2,Information Technology,MCA,7.58,0
STU02842,24,Male,Telangana,2,2,Computer Science,BE,8.02,0
STU02843,20,Male,Maharashtra,3,2,Computer Science,BE,8.04,0
STU02844,21,Male,Delhi,1,3,Computer Science,MCA,6.18,0
STU02845,20,Male,Tamil Nadu,3,2,Computer Science,BTech,7.27,0
STU02846,23,Male,Gujarat,1,3,Electronics,BTech,7.12,0
STU02847,25,Female,Tamil Nadu,3,1,Information Technology,BTech,7.62,0
STU02848,20,Male,Maharashtra,2,1,Mechanical,BE,9.7,0
STU02849,21,Male,Maharashtra,3,2,Civil,BTech,7.65,1
STU02850,20,Male,Gujarat,3,3,AI & DS,BE,8.3,1
STU02851,25,Male,Gujarat,2,3,Information Technology,BTech,8.12,0
STU02852,20,Male,Maharashtra,3,3,Civil,BE,8.03,1
STU02853,23,Male,Maharashtra,1,3,Electronics,BE,6.88,0
STU02854,25,Female,West Bengal,3,3,Civil,BTech,7.32,0
STU02855,25,Male,Tamil Nadu,1,2,Electronics,MCA,7.01,1
STU02856,24,Female,Tamil Nadu,1,2,Civil,BE,6.74,0
STU02857,20,Other,Gujarat,2,3,Information Technology,MCA,6.92,0
STU02858,20,Male,Uttar Pradesh,2,3,Computer Science,MCA,5.86,0
STU02859,22,Female,Telangana,2,2,AI & DS,BE,7.72,2
STU02860,21,Male,Telangana,3,3,Civil,MCA,7.93,2
STU02861,21,Female,Tamil Nadu,3,3,Civil,BTech,7.03,1
STU02862,24,Male,Uttar Pradesh,3,2,Computer Science,MCA,7.33,0
STU02863,25,Female,Karnataka,1,2,Civil,BTech,7.24,0
STU02864,20,Male,Delhi,2,1,AI & DS,MCA,8.14,1
STU02865,21,Male,Telangana,2,2,AI & DS,BE,9.62,0
STU02866,21,Female,Uttar Pradesh,2,3,Information Technology,MCA,6.97,0
STU02867,21,Female,Karnataka,3,3,Information Technology,MCA,7.55,2
STU02868,20,Male,Delhi,3,3,AI & DS,BTech,7.38,0
STU02869,24,Male,Tamil Nadu,2,2,Computer Science,MCA,7.49,0
STU02870,24,Male,Gujarat,3,1,Information Technology,MCA,7.57,0
STU02871,25,Other,Maharashtra,2,1,Computer Science,BTech,9.95,0
STU02872,25,Male,Tamil Nadu,3,3,AI & DS,BTech,6.82,3
STU02873,20,Female,Karnataka,2,3,Mechanical,BE,7.02,0
STU02874,24,Male,Gujarat,2,2,Electronics,BE,5.43,0
STU02875,24,Male,Uttar Pradesh,2,2,Civil,MCA,7.87,0
STU02876,25,Male,West Bengal,1,1,Computer Science,BE,8.63,2
STU02877,25,Female,Gujarat,3,3,AI & DS,BE,6.61,0
STU02878,24,Male,Telangana,3,3,AI & DS,BE,7.33,1
STU02879,20,Male,West Bengal,1,2,Computer Science,BE,7.13,0
STU02880,22,Female,Delhi,1,3,AI & DS,MCA,6.65,2
STU02881,21,Male,Uttar Pradesh,3,3,AI & DS,BE,6.51,0
STU02882,24,Female,Telangana,2,2,Electronics,MCA,7.93,0
STU02883,23,Female,Uttar Pradesh,2,3,Computer Science,BTech,7.14,0
STU02884,24,Female,Maharashtra,3,2,Civil,BE,7.24,0
STU02885,24,Male,Gujarat,2,3,AI & DS,MCA,7.65,0
STU02886,22,Female,Karnataka,2,3,AI & DS,MCA,7.24,0
STU02887,22,Female,Gujarat,1,1,Information Technology,BTech,9.17,0
STU02888,20,Female,Karnataka,1,1,AI & DS,BTech,6.57,0
STU02889,21,Male,West Bengal,1,3,Information Technology,BTech,6.9,1
STU02890,20,Male,Maharashtra,2,1,Electronics,BTech,7.56,0
STU02891,20,Female,West Bengal,2,2,Information Technology,MCA,8.31,0
STU02892,24,Male,Tamil Nadu,1,3,Information Technology,BTech,7.1,0
STU02893,23,Female,West Bengal,3,3,Electronics,MCA,7.02,0
STU02894,25,Female,Telangana,2,3,AI & DS,MCA,7.29,0
STU02895,24,Female,Maharashtra,2,2,Electronics,BE,7.72,1
STU02896,23,Female,Karnataka,3,2,Computer Science,BE,7.83,1
STU02897,21,Male,Uttar Pradesh,2,3,Civil,BTech,5.59,0
STU02898,24,Male,Tamil Nadu,2,2,Computer Science,MCA,8.18,3
STU02899,25,Female,Telangana,1,3,Civil,BE,7.58,0
STU02900,21,Male,Tamil Nadu,1,3,Civil,BE,6.65,0
STU02901,24,Female,Delhi,1,2,Information Technology,BE,7.67,0
STU02902,22,Male,Telangana,2,2,Computer Science,MCA,7.83,1
STU02903,23,Male,Gujarat,1,2,Civil,MCA,7.08,0
STU02904,23,Male,Telangana,3,1,Information Technology,BE,7.42,0
STU02905,20,Female,West Bengal,2,1,Mechanical,BE,8.18,0
STU02906,20,Male,Uttar Pradesh,3,3,Civil,MCA,7.09,1
STU02907,21,Male,Tamil Nadu,3,3,Civil,BTech,7.41,0
STU02908,24,Male,Karnataka,1,2,Civil,BTech,7.46,0
STU02909,25,Male,Telangana,1,1,Information Technology,BE,8.09,0
STU02910,23,Female,Maharashtra,2,3,Electronics,BE,6.43,2
STU02911,24,Female,Telangana,1,1,Mechanical,BE,7.21,0
STU02912,21,Male,Tamil Nadu,2,2,Mechanical,MCA,8.67,0
STU02913,21,Male,Tamil Nadu,1,2,Information Technology,MCA,7.2,1
STU02914,22,Male,Karnataka,3,2,Mechanical,MCA,7.53,0
STU02915,24,Female,Karnataka,1,3,AI & DS,BTech,7.03,0
STU02916,23,Male,Gujarat,1,3,Mechanical,BE,6.23,0
STU02917,25,Male,Telangana,1,3,Electronics,BE,6.95,0
STU02918,25,Female,Tamil Nadu,2,3,Mechanical,BE,7.21,1
STU02919,22,Male,Karnataka,2,3,Electronics,MCA,7.35,1
STU02920,25,Male,Delhi,1,3,Electronics,BE,7.06,0
STU02921,24,Male,Gujarat,2,3,Information Technology,BE,6.89,1
STU02922,21,Male,Gujarat,2,3,Civil,BE,6.56,0
STU02923,24,Male,Tamil Nadu,1,2,AI & DS,BE,8.75,0
STU02924,21,Male,Telangana,3,1,Information Technology,BE,8.78,2
STU02925,20,Male,Gujarat,3,2,AI & DS,BTech,8.88,0
STU02926,23,Female,West Bengal,1,1,Electronics,BTech,7.15,1
STU02927,24,Female,Gujarat,2,3,Civil,BE,7.58,0
STU02928,23,Male,Gujarat,1,3,Civil,BTech,8.15,0
STU02929,20,Male,Uttar Pradesh,1,3,Computer Science,BTech,7.67,0
STU02930,23,Male,West Bengal,2,2,Civil,MCA,7.07,0
STU02931,24,Male,Gujarat,2,1,Computer Science,BE,9.21,0
STU02932,21,Male,Karnataka,1,3,Mechanical,BE,8.03,0
STU02933,21,Female,Tamil Nadu,3,2,Information Technology,BTech,8.03,0
STU02934,22,Male,Karnataka,3,3,Electronics,BTech,6.31,0
STU02935,23,Other,Karnataka,2,3,AI & DS,MCA,7.6,0
STU02936,21,Male,Maharashtra,3,1,Computer Science,BTech,7.39,0
